num1,num2,lift,joint_prob,both_count,expected_prob
20,21,0.8221962616822431,0.027375201288244767,17,0.03329521497973503
5,24,0.8217184191954834,0.024154589371980676,15,0.02939521472042651
26,31,0.8209399167162403,0.0322061191626409,20,0.03923078718289808
26,36,0.8209399167162403,0.0322061191626409,20,0.03923078718289808
28,32,0.8202864293659622,0.030595813204508857,19,0.03729893865019539
10,19,0.8196428571428571,0.027375201288244767,17,0.03339893839088686
25,32,0.8186259305210918,0.027375201288244767,17,0.03344042775534759
16,36,0.8174216027874566,0.027375201288244767,17,0.0334896963756447
11,15,0.8169183253260123,0.037037037037037035,23,0.04533750301446164
9,20,0.8168224299065422,0.030595813204508857,19,0.03745711685220191
16,28,0.8157635467980295,0.02576489533011272,16,0.03158377869572997
8,34,0.8143194335169157,0.0322061191626409,20,0.03954973667218994
11,31,0.8143194335169157,0.0322061191626409,20,0.03954973667218994
31,32,0.8143194335169157,0.0322061191626409,20,0.03954973667218994
19,24,0.8138925294888597,0.02576489533011272,16,0.03165638508353624
9,30,0.8138461538461538,0.037037037037037035,23,0.045508646642862145
2,35,0.8130267572211766,0.02576489533011272,16,0.03169009519216059
7,31,0.8129392310872261,0.030595813204508857,19,0.037636039736438816
7,36,0.8129392310872261,0.030595813204508857,19,0.037636039736438816
27,31,0.8129392310872261,0.030595813204508857,19,0.037636039736438816
3,32,0.8121185701830864,0.028985507246376812,18,0.035691225777342135
11,16,0.8108294930875576,0.027375201288244767,17,0.03376197032991824
16,17,0.8108294930875576,0.027375201288244767,17,0.03376197032991824
13,20,0.8108163826278175,0.030595813204508857,19,0.037734576977033044
7,25,0.8096479791395045,0.02576489533011272,16,0.03182234254137916
12,37,0.8080272245020519,0.020933977455716585,13,0.025907515020446477
17,34,0.8077523413111342,0.0322061191626409,20,0.03987127924676059
32,34,0.8077523413111342,0.0322061191626409,20,0.03987127924676059
4,37,0.8070483907958108,0.027375201288244767,17,0.033920148531924765
11,27,0.8063832695462001,0.030595813204508857,19,0.03794202379933669
3,27,0.8060009161704076,0.027375201288244767,17,0.033964230981664296
19,34,0.8048675115207373,0.028985507246376812,18,0.03601276835191279
10,29,0.803305785123967,0.028985507246376812,18,0.03608278165444027
20,26,0.8021426943241395,0.027375201288244767,17,0.034127595354228414
12,14,0.8002577319587628,0.024154589371980676,15,0.030183512645180363
12,18,0.8002577319587628,0.024154589371980676,15,0.030183512645180363
4,5,0.799288310115082,0.027375201288244767,17,0.0342494703623318
16,25,0.7961538461538462,0.02254428341384863,14,0.028316491244447555
18,30,0.7961538461538461,0.0322061191626409,20,0.040452130349210795
4,26,0.795083541386595,0.0322061191626409,20,0.0405065851400655
10,13,0.7941176470588235,0.0322061191626409,20,0.040555853760362616
2,11,0.7933567550303418,0.02576489533011272,16,0.03247580003163564
6,24,0.7926605504587156,0.02576489533011272,16,0.03250432396970239
12,16,0.7926362297496318,0.020933977455716585,13,0.026410573564532816
4,16,0.7916760404949381,0.027375201288244767,17,0.03457879219273884
10,26,0.7902439024390244,0.028985507246376812,18,0.03667919126856325
22,23,0.7898530243075184,0.028985507246376812,18,0.03669734286551482
22,28,0.7898530243075184,0.028985507246376812,18,0.03669734286551482
30,35,0.7895740623013349,0.0322061191626409,20,0.040789231435454223
20,37,0.7888576354232829,0.02254428341384863,14,0.028578392857605904
30,33,0.7884241971620614,0.027375201288244767,17,0.034721411883072595
4,19,0.7858548931383578,0.028985507246376812,18,0.0368840450055881
23,24,0.7858272698513129,0.02576489533011272,16,0.03278697026509111
18,19,0.7854910714285714,0.027375201288244767,17,0.034851066147012374
3,20,0.7842889618590554,0.024154589371980676,15,0.030798073856254906
31,33,0.7842765806298841,0.02576489533011272,16,0.03285179739706099
23,30,0.7824270557029178,0.030595813204508857,19,0.0391037260042371
16,29,0.7820543093270366,0.02576489533011272,16,0.03294514846709764
12,31,0.7807392506914761,0.024154589371980676,15,0.03093810046130987
9,27,0.7796610169491524,0.0322061191626409,20,0.041307848491213335
13,31,0.7795911047345767,0.033816425120772944,21,0.04337713054369219
19,29,0.7789994096812279,0.027375201288244767,17,0.03514149169823748
6,25,0.7788461538461539,0.024154589371980676,15,0.03101329993439494
12,20,0.7778205992870219,0.020933977455716585,13,0.026913632108619155
17,23,0.7771134593993326,0.028985507246376812,18,0.03729893865019539
5,31,0.7767354596622891,0.02576489533011272,16,0.033170746886352846
14,18,0.77625,0.028985507246376812,18,0.03734042801465612
1,13,0.7746192226890757,0.030595813204508857,19,0.03949787496661403
2,4,0.7746160442815936,0.02576489533011272,16,0.033261504871110695
4,18,0.7742125984251969,0.030595813204508857,19,0.03951861964884439
4,21,0.7742125984251969,0.030595813204508857,19,0.03951861964884439
11,13,0.7733040796963946,0.033816425120772944,21,0.04372979014160839
1,22,0.772614168618267,0.027375201288244767,17,0.03543191724946258
12,15,0.7718797982013599,0.027375201288244767,17,0.03546562735808693
3,28,0.7716682199440821,0.02576489533011272,16,0.033388566049771674
14,15,0.7707446808510637,0.033816425120772944,21,0.04387500291722094
5,34,0.7704714640198511,0.02576489533011272,16,0.03344042775534759
17,25,0.7704714640198511,0.02576489533011272,16,0.03344042775534759
17,30,0.770471464019851,0.0322061191626409,20,0.04180053469418449
30,34,0.770471464019851,0.0322061191626409,20,0.04180053469418449
21,35,0.7698347107438016,0.028985507246376812,18,0.03765159824811159
1,30,0.7677197802197802,0.028985507246376812,18,0.03775532165926341
11,32,0.7673647242455776,0.030595813204508857,19,0.03987127924676059
3,11,0.7670008718395817,0.027375201288244767,17,0.035691225777342135
7,37,0.7664143491854533,0.024154589371980676,15,0.031516358478481284
1,36,0.7663327526132404,0.027375201288244767,17,0.03572234280068769
8,19,0.7663327526132404,0.027375201288244767,17,0.03572234280068769
29,35,0.763472440407076,0.028985507246376812,18,0.03796536156684585
16,32,0.7631336405529954,0.02576489533011272,16,0.03376197032991824
9,29,0.7603305785123967,0.0322061191626409,20,0.04235804802912553
12,27,0.7595666608422156,0.02254428341384863,14,0.029680454101094024
13,29,0.754739912493923,0.0322061191626409,20,0.0426718113478598
6,13,0.7544117647058823,0.030595813204508857,19,0.040555853760362616
10,22,0.7524590163934427,0.027375201288244767,17,0.03638098646150176
4,25,0.7522713506965477,0.02576489533011272,16,0.0342494703623318
4,11,0.749237998475997,0.030595813204508857,19,0.040835906970472534
9,26,0.7479674796747967,0.0322061191626409,20,0.04305818105440033
35,37,0.7474123405279629,0.024154589371980676,15,0.032317621829629106
1,15,0.7471504559270518,0.030595813204508857,19,0.04095000272273954
16,37,0.7464632454923718,0.020933977455716585,13,0.02804421729017402
5,14,0.7463942307692307,0.024154589371980676,15,0.03236170427936864
6,26,0.7463414634146341,0.027375201288244767,17,0.03667919126856325
15,30,0.7453355155482814,0.03542673107890499,22,0.04753125316032269
8,22,0.7449020391843262,0.028985507246376812,18,0.03891183769360623
9,11,0.7419354838709677,0.0322061191626409,20,0.04340824756703773
15,20,0.74090276396898,0.028985507246376812,18,0.03912187760118867
3,13,0.7404610492845788,0.028985507246376812,18,0.039145215368697826
23,26,0.7399074852817493,0.027375201288244767,17,0.036998140757855104
9,19,0.7392857142857143,0.028985507246376812,18,0.03920744941538892
31,36,0.7388459250446163,0.028985507246376812,18,0.03923078718289808
7,20,0.7377633454775859,0.024154589371980676,15,0.03274029473007279
20,27,0.7377633454775859,0.024154589371980676,15,0.03274029473007279
13,27,0.7352318045862412,0.030595813204508857,19,0.04161383255411121
24,34,0.7351287363125185,0.02576489533011272,16,0.03504814062820084
12,22,0.7346628358965692,0.02254428341384863,14,0.030686571189266702
22,25,0.7341582597730139,0.024154589371980676,15,0.032901066017358115
28,34,0.7339404894327031,0.027375201288244767,17,0.03729893865019539
8,11,0.7328874901652243,0.028985507246376812,18,0.03954973667218994
2,7,0.7294848128880684,0.02254428341384863,14,0.03090439035268553
17,37,0.7293297839022863,0.024154589371980676,15,0.033118885180776936
8,12,0.7286899673120443,0.02254428341384863,14,0.03093810046130987
12,26,0.7286899673120443,0.02254428341384863,14,0.03093810046130987
9,21,0.7283333333333334,0.030595813204508857,19,0.04200798151648813
3,31,0.7277521423862887,0.02576489533011272,16,0.03540339331139583
23,37,0.7276531637094075,0.02254428341384863,14,0.030982182911049393
14,35,0.7270661157024793,0.027375201288244767,17,0.03765159824811159
12,32,0.7228134353175922,0.02254428341384863,14,0.03118962973335304
16,26,0.7212543554006969,0.024154589371980676,15,0.0334896963756447
16,31,0.7212543554006969,0.024154589371980676,15,0.0334896963756447
5,28,0.7206564986737402,0.02254428341384863,14,0.031282980803389676
2,3,0.7200963339577201,0.020933977455716585,13,0.029071079060577064
10,14,0.7200000000000001,0.02576489533011272,16,0.03578457684737878
20,35,0.7194716922839267,0.024154589371980676,15,0.033572675104566164
19,28,0.7169796798029556,0.024154589371980676,15,0.033689363942111965
1,32,0.7154377880184332,0.02576489533011272,16,0.03601276835191279
17,19,0.7154377880184332,0.02576489533011272,16,0.03601276835191279
27,37,0.7153200592397564,0.02254428341384863,14,0.031516358478481284
8,21,0.7152439024390244,0.027375201288244767,17,0.03827393871502252
4,30,0.7146577831617201,0.030595813204508857,19,0.04281183795291476
18,24,0.7121559633027523,0.024154589371980676,15,0.03391755544664597
18,32,0.7094758064516129,0.027375201288244767,17,0.03858510894847799
21,32,0.7094758064516129,0.027375201288244767,17,0.03858510894847799
2,30,0.7094440213252095,0.024154589371980676,15,0.03404720971058575
2,25,0.7094440213252095,0.01932367149758454,12,0.0272377677684686
13,28,0.7085446247464504,0.028985507246376812,18,0.04090851335827881
20,36,0.707772965580123,0.024154589371980676,15,0.034127595354228414
13,36,0.7053443328550933,0.030595813204508857,19,0.04337713054369219
3,4,0.7048308150670356,0.02576489533011272,16,0.03655472317518106
18,33,0.7033980582524272,0.02254428341384863,14,0.03205053404591317
1,33,0.6998092926490985,0.020933977455716585,13,0.02991383177618562
1,37,0.6998092926490985,0.020933977455716585,13,0.02991383177618562
3,21,0.6993243243243245,0.024154589371980676,15,0.034539895913556905
8,36,0.6977989292088044,0.027375201288244767,17,0.03923078718289808
29,33,0.697584851159432,0.02254428341384863,14,0.032317621829629106
33,35,0.697584851159432,0.02254428341384863,14,0.032317621829629106
15,21,0.6973404255319149,0.030595813204508857,19,0.04387500291722094
10,32,0.6967741935483871,0.02576489533011272,16,0.03697739607562474
21,25,0.6966346153846154,0.02254428341384863,14,0.03236170427936864
7,13,0.6965353938185443,0.028985507246376812,18,0.04161383255411121
5,37,0.6956684092606423,0.01932367149758454,12,0.027777129506458074
2,6,0.6950495049504951,0.020933977455716585,13,0.03011868551321047
23,34,0.6907675194660734,0.02576489533011272,16,0.03729893865019539
16,21,0.6900000000000001,0.02254428341384863,14,0.0326728745128241
6,15,0.6893617021276596,0.028985507246376812,18,0.04204687779567007
10,15,0.6893617021276596,0.028985507246376812,18,0.04204687779567007
1,12,0.6859351988217968,0.01932367149758454,12,0.028171278468835003
7,26,0.6845804051260851,0.02576489533011272,16,0.037636039736438816
15,33,0.6841561660813882,0.02576489533011272,16,0.03765937750394797
12,33,0.6837153438094284,0.017713365539452495,11,0.025907515020446477
11,33,0.6807077983088006,0.02254428341384863,14,0.033118885180776936
5,12,0.6771411578112608,0.017713365539452495,11,0.026159044292489646
3,23,0.6752096924510719,0.02254428341384863,14,0.033388566049771674
5,11,0.6741625310173697,0.02254428341384863,14,0.03344042775534759
5,17,0.6741625310173697,0.02254428341384863,14,0.03344042775534759
8,9,0.6731707317073171,0.028985507246376812,18,0.04305818105440033
14,36,0.6731707317073171,0.02576489533011272,16,0.03827393871502252
18,36,0.6731707317073171,0.02576489533011272,16,0.03827393871502252
8,16,0.6731707317073171,0.02254428341384863,14,0.0334896963756447
14,28,0.6691810344827587,0.024154589371980676,15,0.036095747080834246
1,23,0.6691810344827586,0.02254428341384863,14,0.033689363942111965
6,12,0.668041237113402,0.01932367149758454,12,0.028925866284964512
8,35,0.6676073372303971,0.02576489533011272,16,0.03859288820431438
29,36,0.6676073372303971,0.02576489533011272,16,0.03859288820431438
9,12,0.663917525773196,0.02254428341384863,14,0.0339564517258279
24,33,0.6637570143404293,0.01932367149758454,12,0.02911256842503779
24,37,0.6637570143404293,0.01932367149758454,12,0.02911256842503779
16,23,0.662807881773399,0.020933977455716585,13,0.03158377869572997
1,24,0.6612876802096985,0.020933977455716585,13,0.03165638508353624
2,29,0.660584240242206,0.020933977455716585,13,0.03169009519216059
1,27,0.6578389830508474,0.02254428341384863,14,0.03427021504456217
6,17,0.6532258064516129,0.024154589371980676,15,0.03697739607562474
3,14,0.6527027027027028,0.02254428341384863,14,0.034539895913556905
3,33,0.6517974284964577,0.01932367149758454,12,0.029646743992469676
30,37,0.6492905153099329,0.02254428341384863,14,0.034721411883072595
24,26,0.6484672186171404,0.02254428341384863,14,0.03476549433281212
1,19,0.6435746173469388,0.020933977455716585,13,0.03252766173721155
5,22,0.6362704918032787,0.020933977455716585,13,0.032901066017358115
21,22,0.6362704918032785,0.024154589371980676,15,0.03796276848156706
9,17,0.6306451612903227,0.027375201288244767,17,0.04340824756703773
16,22,0.6302107728337236,0.020933977455716585,13,0.03321742242137117
6,37,0.6291262135922331,0.01932367149758454,12,0.030715095127333447
22,30,0.6264817150063051,0.02576489533011272,16,0.041126332521697645
1,17,0.626008064516129,0.02254428341384863,14,0.03601276835191279
1,34,0.626008064516129,0.02254428341384863,14,0.03601276835191279
26,35,0.6258818786534972,0.024154589371980676,15,0.03859288820431438
2,27,0.6252726967612015,0.01932367149758454,12,0.03090439035268553
6,29,0.6247933884297521,0.02254428341384863,14,0.03608278165444027
18,28,0.6245689655172414,0.02254428341384863,14,0.036095747080834246
23,33,0.6237027117509207,0.01932367149758454,12,0.030982182911049393
8,10,0.6146341463414634,0.02254428341384863,14,0.03667919126856325
7,18,0.6139830508474575,0.02254428341384863,14,0.036718087547745186
12,13,0.6119617950272892,0.020933977455716585,13,0.034207980997871076
1,7,0.6108504842615011,0.020933977455716585,13,0.03427021504456217
10,11,0.6096774193548387,0.02254428341384863,14,0.03697739607562474
20,32,0.6084564365390412,0.020933977455716585,13,0.03440505547905954
22,27,0.6039177549319255,0.02254428341384863,14,0.03733005567354094
24,25,0.6025935074100212,0.017713365539452495,11,0.02939521472042651
7,32,0.5941771459814106,0.02254428341384863,14,0.03794202379933669
25,29,0.5921805467260012,0.01932367149758454,12,0.032631385148363376
7,28,0.5897866744593804,0.020933977455716585,13,0.03549415129615368
8,33,0.588207435472413,0.01932367149758454,12,0.03285179739706099
2,13,0.5877256843331391,0.020933977455716585,13,0.035618619389535866
14,32,0.584274193548387,0.02254428341384863,14,0.03858510894847799
7,27,0.5797902901465095,0.020933977455716585,13,0.03610611942194943
25,34,0.5778535980148883,0.01932367149758454,12,0.03344042775534759
10,31,0.5707317073170731,0.020933977455716585,13,0.03667919126856325
7,21,0.5701271186440677,0.020933977455716585,13,0.036718087547745186
31,34,0.5700236034618411,0.02254428341384863,14,0.03954973667218994
15,28,0.5695157740278797,0.024154589371980676,15,0.04241250281998024
6,34,0.5661290322580645,0.020933977455716585,13,0.03697739607562474
3,24,0.5645921150508306,0.017713365539452495,11,0.031373738788147525
20,25,0.5580517613227894,0.01610305958132045,10,0.02885585298243703
20,23,0.5503544956493716,0.017713365539452495,11,0.032185374480410534
14,26,0.546951219512195,0.020933977455716585,13,0.03827393871502252
11,22,0.5336462189317821,0.020933977455716585,13,0.03922819409761929
20,24,0.5324530566749549,0.01610305958132045,10,0.03024315360659266
5,23,0.5147546419098143,0.01610305958132045,10,0.031282980803389676
8,17,0.4885916601101495,0.01932367149758454,12,0.03954973667218994
19,27,0.4698849878934624,0.01610305958132045,10,0.03427021504456217
6,18,0.45,0.01610305958132045,10,0.03578457684737878
23,29,0.4424337418067826,0.01610305958132045,10,0.03639654497317453
